season,round,raceName,url,circuitName,locality,country,lat,long,date,number,position,positionText,points,Driver,Constructor,grid,laps,status,Time,FastestLap,driverId,driverGivenName,driverFamilyName,constructorId,constructorName,timeMillis,time,weather_class
2017,4,Russian Grand Prix,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2017-04-30,14,20,W,0.0,"{'driverId': 'alonso', 'permanentNumber': '14', 'code': 'ALO', 'url': 'http://en.wikipedia.org/wiki/Fernando_Alonso', 'givenName': 'Fernando', 'familyName': 'Alonso', 'dateOfBirth': '1981-07-29', 'nationality': 'Spanish'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",15,0,Power Unit,,,alonso,Fernando,Alonso,mclaren,McLaren,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,44,1,1,25.0,"{'driverId': 'hamilton', 'permanentNumber': '44', 'code': 'HAM', 'url': 'http://en.wikipedia.org/wiki/Lewis_Hamilton', 'givenName': 'Lewis', 'familyName': 'Hamilton', 'dateOfBirth': '1985-01-07', 'nationality': 'British'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",1,66,Finished,"{'millis': '5756497', 'time': '1:35:56.497'}","{'rank': '1', 'lap': '64', 'Time': {'time': '1:23.593'}, 'AverageSpeed': {'units': 'kph', 'speed': '200.471'}}",hamilton,Lewis,Hamilton,mercedes,Mercedes,5756497.0,1:35:56.497,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,5,2,2,18.0,"{'driverId': 'vettel', 'permanentNumber': '5', 'code': 'VET', 'url': 'http://en.wikipedia.org/wiki/Sebastian_Vettel', 'givenName': 'Sebastian', 'familyName': 'Vettel', 'dateOfBirth': '1987-07-03', 'nationality': 'German'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",2,66,Finished,"{'millis': '5759987', 'time': '+3.490'}","{'rank': '2', 'lap': '43', 'Time': {'time': '1:23.674'}, 'AverageSpeed': {'units': 'kph', 'speed': '200.277'}}",vettel,Sebastian,Vettel,ferrari,Ferrari,5759987.0,+3.490,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,3,3,3,15.0,"{'driverId': 'ricciardo', 'permanentNumber': '3', 'code': 'RIC', 'url': 'http://en.wikipedia.org/wiki/Daniel_Ricciardo', 'givenName': 'Daniel', 'familyName': 'Ricciardo', 'dateOfBirth': '1989-07-01', 'nationality': 'Australian'}","{'constructorId': 'red_bull', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Racing', 'name': 'Red Bull', 'nationality': 'Austrian'}",6,66,Finished,"{'millis': '5832317', 'time': '+1:15.820'}","{'rank': '3', 'lap': '40', 'Time': {'time': '1:23.686'}, 'AverageSpeed': {'units': 'kph', 'speed': '200.248'}}",ricciardo,Daniel,Ricciardo,red_bull,Red Bull,5832317.0,+1:15.820,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,11,4,4,12.0,"{'driverId': 'perez', 'permanentNumber': '11', 'code': 'PER', 'url': 'http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez', 'givenName': 'Sergio', 'familyName': 'Pérez', 'dateOfBirth': '1990-01-26', 'nationality': 'Mexican'}","{'constructorId': 'force_india', 'url': 'http://en.wikipedia.org/wiki/Racing_Point_Force_India', 'name': 'Force India', 'nationality': 'Indian'}",8,65,+1 Lap,,"{'rank': '7', 'lap': '51', 'Time': {'time': '1:25.755'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.417'}}",perez,Sergio,Pérez,force_india,Force India,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,31,5,5,10.0,"{'driverId': 'ocon', 'permanentNumber': '31', 'code': 'OCO', 'url': 'http://en.wikipedia.org/wiki/Esteban_Ocon', 'givenName': 'Esteban', 'familyName': 'Ocon', 'dateOfBirth': '1996-09-17', 'nationality': 'French'}","{'constructorId': 'force_india', 'url': 'http://en.wikipedia.org/wiki/Racing_Point_Force_India', 'name': 'Force India', 'nationality': 'Indian'}",10,65,+1 Lap,,"{'rank': '11', 'lap': '40', 'Time': {'time': '1:26.276'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.237'}}",ocon,Esteban,Ocon,force_india,Force India,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,27,6,6,8.0,"{'driverId': 'hulkenberg', 'permanentNumber': '27', 'code': 'HUL', 'url': 'http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg', 'givenName': 'Nico', 'familyName': 'Hülkenberg', 'dateOfBirth': '1987-08-19', 'nationality': 'German'}","{'constructorId': 'renault', 'url': 'http://en.wikipedia.org/wiki/Renault_in_Formula_One', 'name': 'Renault', 'nationality': 'French'}",13,65,+1 Lap,,"{'rank': '15', 'lap': '56', 'Time': {'time': '1:26.703'}, 'AverageSpeed': {'units': 'kph', 'speed': '193.280'}}",hulkenberg,Nico,Hülkenberg,renault,Renault,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,55,7,7,6.0,"{'driverId': 'sainz', 'permanentNumber': '55', 'code': 'SAI', 'url': 'http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.', 'givenName': 'Carlos', 'familyName': 'Sainz', 'dateOfBirth': '1994-09-01', 'nationality': 'Spanish'}","{'constructorId': 'toro_rosso', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso', 'name': 'Toro Rosso', 'nationality': 'Italian'}",12,65,+1 Lap,,"{'rank': '9', 'lap': '61', 'Time': {'time': '1:26.186'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.439'}}",sainz,Carlos,Sainz,toro_rosso,Toro Rosso,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,94,8,8,4.0,"{'driverId': 'wehrlein', 'permanentNumber': '94', 'code': 'WEH', 'url': 'http://en.wikipedia.org/wiki/Pascal_Wehrlein', 'givenName': 'Pascal', 'familyName': 'Wehrlein', 'dateOfBirth': '1994-10-18', 'nationality': 'German'}","{'constructorId': 'sauber', 'url': 'http://en.wikipedia.org/wiki/Sauber_Motorsport', 'name': 'Sauber', 'nationality': 'Swiss'}",15,65,+1 Lap,,"{'rank': '14', 'lap': '58', 'Time': {'time': '1:26.476'}, 'AverageSpeed': {'units': 'kph', 'speed': '193.787'}}",wehrlein,Pascal,Wehrlein,sauber,Sauber,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,26,9,9,2.0,"{'driverId': 'kvyat', 'permanentNumber': '26', 'code': 'KVY', 'url': 'http://en.wikipedia.org/wiki/Daniil_Kvyat', 'givenName': 'Daniil', 'familyName': 'Kvyat', 'dateOfBirth': '1994-04-26', 'nationality': 'Russian'}","{'constructorId': 'toro_rosso', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso', 'name': 'Toro Rosso', 'nationality': 'Italian'}",19,65,+1 Lap,,"{'rank': '8', 'lap': '37', 'Time': {'time': '1:25.976'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.914'}}",kvyat,Daniil,Kvyat,toro_rosso,Toro Rosso,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,8,10,10,1.0,"{'driverId': 'grosjean', 'permanentNumber': '8', 'code': 'GRO', 'url': 'http://en.wikipedia.org/wiki/Romain_Grosjean', 'givenName': 'Romain', 'familyName': 'Grosjean', 'dateOfBirth': '1986-04-17', 'nationality': 'French'}","{'constructorId': 'haas', 'url': 'http://en.wikipedia.org/wiki/Haas_F1_Team', 'name': 'Haas F1 Team', 'nationality': 'American'}",14,65,+1 Lap,,"{'rank': '17', 'lap': '50', 'Time': {'time': '1:26.871'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.906'}}",grosjean,Romain,Grosjean,haas,Haas F1 Team,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,9,11,11,0.0,"{'driverId': 'ericsson', 'permanentNumber': '9', 'code': 'ERI', 'url': 'http://en.wikipedia.org/wiki/Marcus_Ericsson', 'givenName': 'Marcus', 'familyName': 'Ericsson', 'dateOfBirth': '1990-09-02', 'nationality': 'Swedish'}","{'constructorId': 'sauber', 'url': 'http://en.wikipedia.org/wiki/Sauber_Motorsport', 'name': 'Sauber', 'nationality': 'Swiss'}",16,64,+2 Laps,,"{'rank': '10', 'lap': '60', 'Time': {'time': '1:26.213'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.379'}}",ericsson,Marcus,Ericsson,sauber,Sauber,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,14,12,12,0.0,"{'driverId': 'alonso', 'permanentNumber': '14', 'code': 'ALO', 'url': 'http://en.wikipedia.org/wiki/Fernando_Alonso', 'givenName': 'Fernando', 'familyName': 'Alonso', 'dateOfBirth': '1981-07-29', 'nationality': 'Spanish'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",7,64,+2 Laps,,"{'rank': '4', 'lap': '64', 'Time': {'time': '1:23.894'}, 'AverageSpeed': {'units': 'kph', 'speed': '199.752'}}",alonso,Fernando,Alonso,mclaren,McLaren,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,19,13,13,0.0,"{'driverId': 'massa', 'permanentNumber': '19', 'code': 'MAS', 'url': 'http://en.wikipedia.org/wiki/Felipe_Massa', 'givenName': 'Felipe', 'familyName': 'Massa', 'dateOfBirth': '1981-04-25', 'nationality': 'Brazilian'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",9,64,+2 Laps,,"{'rank': '13', 'lap': '64', 'Time': {'time': '1:26.472'}, 'AverageSpeed': {'units': 'kph', 'speed': '193.796'}}",massa,Felipe,Massa,williams,Williams,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,20,14,14,0.0,"{'driverId': 'kevin_magnussen', 'permanentNumber': '20', 'code': 'MAG', 'url': 'http://en.wikipedia.org/wiki/Kevin_Magnussen', 'givenName': 'Kevin', 'familyName': 'Magnussen', 'dateOfBirth': '1992-10-05', 'nationality': 'Danish'}","{'constructorId': 'haas', 'url': 'http://en.wikipedia.org/wiki/Haas_F1_Team', 'name': 'Haas F1 Team', 'nationality': 'American'}",11,64,+2 Laps,,"{'rank': '12', 'lap': '15', 'Time': {'time': '1:26.371'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.023'}}",kevin_magnussen,Kevin,Magnussen,haas,Haas F1 Team,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,30,15,15,0.0,"{'driverId': 'jolyon_palmer', 'permanentNumber': '30', 'code': 'PAL', 'url': 'http://en.wikipedia.org/wiki/Jolyon_Palmer', 'givenName': 'Jolyon', 'familyName': 'Palmer', 'dateOfBirth': '1991-01-20', 'nationality': 'British'}","{'constructorId': 'renault', 'url': 'http://en.wikipedia.org/wiki/Renault_in_Formula_One', 'name': 'Renault', 'nationality': 'French'}",17,64,+2 Laps,,"{'rank': '6', 'lap': '44', 'Time': {'time': '1:24.843'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.517'}}",jolyon_palmer,Jolyon,Palmer,renault,Renault,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,18,16,16,0.0,"{'driverId': 'stroll', 'permanentNumber': '18', 'code': 'STR', 'url': 'http://en.wikipedia.org/wiki/Lance_Stroll', 'givenName': 'Lance', 'familyName': 'Stroll', 'dateOfBirth': '1998-10-29', 'nationality': 'Canadian'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",18,64,+2 Laps,,"{'rank': '16', 'lap': '50', 'Time': {'time': '1:26.838'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.980'}}",stroll,Lance,Stroll,williams,Williams,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,77,17,R,0.0,"{'driverId': 'bottas', 'permanentNumber': '77', 'code': 'BOT', 'url': 'http://en.wikipedia.org/wiki/Valtteri_Bottas', 'givenName': 'Valtteri', 'familyName': 'Bottas', 'dateOfBirth': '1989-08-28', 'nationality': 'Finnish'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",3,38,Power Unit,,"{'rank': '5', 'lap': '28', 'Time': {'time': '1:24.696'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.860'}}",bottas,Valtteri,Bottas,mercedes,Mercedes,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,2,18,R,0.0,"{'driverId': 'vandoorne', 'permanentNumber': '2', 'code': 'VAN', 'url': 'http://en.wikipedia.org/wiki/Stoffel_Vandoorne', 'givenName': 'Stoffel', 'familyName': 'Vandoorne', 'dateOfBirth': '1992-03-26', 'nationality': 'Belgian'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",20,32,Collision,,"{'rank': '18', 'lap': '14', 'Time': {'time': '1:27.554'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.401'}}",vandoorne,Stoffel,Vandoorne,mclaren,McLaren,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,33,19,R,0.0,"{'driverId': 'max_verstappen', 'permanentNumber': '33', 'code': 'VER', 'url': 'http://en.wikipedia.org/wiki/Max_Verstappen', 'givenName': 'Max', 'familyName': 'Verstappen', 'dateOfBirth': '1997-09-30', 'nationality': 'Dutch'}","{'constructorId': 'red_bull', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Racing', 'name': 'Red Bull', 'nationality': 'Austrian'}",5,1,Collision damage,,,max_verstappen,Max,Verstappen,red_bull,Red Bull,,,Sunny
2017,5,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,2017-05-14,7,20,R,0.0,"{'driverId': 'raikkonen', 'permanentNumber': '7', 'code': 'RAI', 'url': 'http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen', 'givenName': 'Kimi', 'familyName': 'Räikkönen', 'dateOfBirth': '1979-10-17', 'nationality': 'Finnish'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",4,0,Collision damage,,,raikkonen,Kimi,Räikkönen,ferrari,Ferrari,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,1,1,1,10.0,"{'driverId': 'michael_schumacher', 'code': 'MSC', 'url': 'http://en.wikipedia.org/wiki/Michael_Schumacher', 'givenName': 'Michael', 'familyName': 'Schumacher', 'dateOfBirth': '1969-01-03', 'nationality': 'German'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",2,58,Finished,"{'millis': '5736792', 'time': '1:35:36.792'}",,michael_schumacher,Michael,Schumacher,ferrari,Ferrari,5736792.0,1:35:36.792,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,6,2,2,6.0,"{'driverId': 'montoya', 'code': 'MON', 'url': 'http://en.wikipedia.org/wiki/Juan_Pablo_Montoya', 'givenName': 'Juan', 'familyName': 'Pablo Montoya', 'dateOfBirth': '1975-09-20', 'nationality': 'Colombian'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",6,58,Finished,"{'millis': '5755420', 'time': '+18.628'}",,montoya,Juan,Pablo Montoya,williams,Williams,5755420.0,+18.628,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,4,3,3,4.0,"{'driverId': 'raikkonen', 'permanentNumber': '7', 'code': 'RAI', 'url': 'http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen', 'givenName': 'Kimi', 'familyName': 'Räikkönen', 'dateOfBirth': '1979-10-17', 'nationality': 'Finnish'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",5,58,Finished,"{'millis': '5761859', 'time': '+25.067'}",,raikkonen,Kimi,Räikkönen,mclaren,McLaren,5761859.0,+25.067,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,16,4,4,3.0,"{'driverId': 'irvine', 'url': 'http://en.wikipedia.org/wiki/Eddie_Irvine', 'givenName': 'Eddie', 'familyName': 'Irvine', 'dateOfBirth': '1965-11-10', 'nationality': 'British'}","{'constructorId': 'jaguar', 'url': 'http://en.wikipedia.org/wiki/Jaguar_Racing', 'name': 'Jaguar', 'nationality': 'British'}",19,57,+1 Lap,,,irvine,Eddie,Irvine,jaguar,Jaguar,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,23,5,5,2.0,"{'driverId': 'webber', 'code': 'WEB', 'url': 'http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)', 'givenName': 'Mark', 'familyName': 'Webber', 'dateOfBirth': '1976-08-27', 'nationality': 'Australian'}","{'constructorId': 'minardi', 'url': 'http://en.wikipedia.org/wiki/Minardi', 'name': 'Minardi', 'nationality': 'Italian'}",18,56,+2 Laps,,,webber,Mark,Webber,minardi,Minardi,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,24,6,6,1.0,"{'driverId': 'salo', 'url': 'http://en.wikipedia.org/wiki/Mika_Salo', 'givenName': 'Mika', 'familyName': 'Salo', 'dateOfBirth': '1966-11-30', 'nationality': 'Finnish'}","{'constructorId': 'toyota', 'url': 'http://en.wikipedia.org/wiki/Toyota_Racing', 'name': 'Toyota', 'nationality': 'Japanese'}",14,56,+2 Laps,,,salo,Mika,Salo,toyota,Toyota,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,22,7,7,0.0,"{'driverId': 'yoong', 'url': 'http://en.wikipedia.org/wiki/Alex_Yoong', 'givenName': 'Alex', 'familyName': 'Yoong', 'dateOfBirth': '1976-07-20', 'nationality': 'Malaysian'}","{'constructorId': 'minardi', 'url': 'http://en.wikipedia.org/wiki/Minardi', 'name': 'Minardi', 'nationality': 'Italian'}",21,55,+3 Laps,,,yoong,Alex,Yoong,minardi,Minardi,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,17,8,8,0.0,"{'driverId': 'rosa', 'code': 'DLR', 'url': 'http://en.wikipedia.org/wiki/Pedro_de_la_Rosa', 'givenName': 'Pedro', 'familyName': 'de la Rosa', 'dateOfBirth': '1971-02-24', 'nationality': 'Spanish'}","{'constructorId': 'jaguar', 'url': 'http://en.wikipedia.org/wiki/Jaguar_Racing', 'name': 'Jaguar', 'nationality': 'British'}",20,53,+5 Laps,,,rosa,Pedro,de la Rosa,jaguar,Jaguar,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,3,9,R,0.0,"{'driverId': 'coulthard', 'code': 'COU', 'url': 'http://en.wikipedia.org/wiki/David_Coulthard', 'givenName': 'David', 'familyName': 'Coulthard', 'dateOfBirth': '1971-03-27', 'nationality': 'British'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",4,33,Gearbox,,,coulthard,David,Coulthard,mclaren,McLaren,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,11,10,R,0.0,"{'driverId': 'villeneuve', 'code': 'VIL', 'url': 'http://en.wikipedia.org/wiki/Jacques_Villeneuve', 'givenName': 'Jacques', 'familyName': 'Villeneuve', 'dateOfBirth': '1971-04-09', 'nationality': 'Canadian'}","{'constructorId': 'bar', 'url': 'http://en.wikipedia.org/wiki/British_American_Racing', 'name': 'BAR', 'nationality': 'British'}",13,27,Broken wing,,,villeneuve,Jacques,Villeneuve,bar,BAR,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,20,11,D,0.0,"{'driverId': 'frentzen', 'url': 'http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen', 'givenName': 'Heinz-Harald', 'familyName': 'Frentzen', 'dateOfBirth': '1967-05-18', 'nationality': 'German'}","{'constructorId': 'arrows', 'url': 'http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International', 'name': 'Arrows', 'nationality': 'British'}",15,16,Disqualified,,,frentzen,Heinz-Harald,Frentzen,arrows,Arrows,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,21,12,D,0.0,"{'driverId': 'bernoldi', 'url': 'http://en.wikipedia.org/wiki/Enrique_Bernoldi', 'givenName': 'Enrique', 'familyName': 'Bernoldi', 'dateOfBirth': '1978-10-19', 'nationality': 'Brazilian'}","{'constructorId': 'arrows', 'url': 'http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International', 'name': 'Arrows', 'nationality': 'British'}",17,15,Disqualified,,,bernoldi,Enrique,Bernoldi,arrows,Arrows,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,10,13,R,0.0,"{'driverId': 'sato', 'code': 'SAT', 'url': 'http://en.wikipedia.org/wiki/Takuma_Sato', 'givenName': 'Takuma', 'familyName': 'Sato', 'dateOfBirth': '1977-01-28', 'nationality': 'Japanese'}","{'constructorId': 'jordan', 'url': 'http://en.wikipedia.org/wiki/Jordan_Grand_Prix', 'name': 'Jordan', 'nationality': 'Irish'}",22,12,Electrical,,,sato,Takuma,Sato,jordan,Jordan,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,14,14,R,0.0,"{'driverId': 'trulli', 'code': 'TRU', 'url': 'http://en.wikipedia.org/wiki/Jarno_Trulli', 'givenName': 'Jarno', 'familyName': 'Trulli', 'dateOfBirth': '1974-07-13', 'nationality': 'Italian'}","{'constructorId': 'renault', 'url': 'http://en.wikipedia.org/wiki/Renault_in_Formula_One', 'name': 'Renault', 'nationality': 'French'}",7,8,Spun off,,,trulli,Jarno,Trulli,renault,Renault,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,2,15,R,0.0,"{'driverId': 'barrichello', 'code': 'BAR', 'url': 'http://en.wikipedia.org/wiki/Rubens_Barrichello', 'givenName': 'Rubens', 'familyName': 'Barrichello', 'dateOfBirth': '1972-05-23', 'nationality': 'Brazilian'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",1,0,Collision,,,barrichello,Rubens,Barrichello,ferrari,Ferrari,,,Sunny
2002,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2002-03-03,5,16,R,0.0,"{'driverId': 'ralf_schumacher', 'code': 'SCH', 'url': 'http://en.wikipedia.org/wiki/Ralf_Schumacher', 'givenName': 'Ralf', 'familyName': 'Schumacher', 'dateOfBirth': '1975-06-30', 'nationality': 'German'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",3,0,Collision,,,ralf_schumacher,Ralf,Schumacher,williams,Williams,,,Sunny
