,Year,Round,RaceName,DriverID,Lap1,Lap2,Lap3,Lap4,Lap5,Lap6,Lap7,Stop1,Stop2,Stop3,Stop4,Stop5,Stop6,Stop7,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,Duration7
59,2011,3,Chinese Grand Prix,perez,0.23809523809523808,0.4864864864864865,0.6575342465753424,0.641025641025641,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621628915012396,0.4093891620444087,0.24131525494349054,0.514326979655154,0.0,0.0,0.0
60,2011,3,Chinese Grand Prix,petrov,0.25396825396825395,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37073080231401057,0.3850326328498189,0.0,0.0,0.0,0.0,0.0
61,2011,3,Chinese Grand Prix,resta,0.15873015873015872,0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37086573004334555,0.37126209515144104,0.0,0.0,0.0,0.0,0.0
62,2011,3,Chinese Grand Prix,rosberg,0.1746031746031746,0.33783783783783783,0.5342465753424657,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35032298325209554,0.3850326328498189,0.3597159771531744,0.0,0.0,0.0,0.0
63,2011,3,Chinese Grand Prix,sutil,0.2222222222222222,0.4054054054054054,0.6438356164383562,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35399976387647364,0.36846249409459164,0.4983941251019946,0.0,0.0,0.0,0.0
64,2011,3,Chinese Grand Prix,trulli,0.3015873015873016,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38840633485689224,0.38949449703417277,0.0,0.0,0.0,0.0,0.0
65,2011,3,Chinese Grand Prix,vettel,0.20634920634920634,0.4189189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709669258403468,0.3767738097321133,0.0,0.0,0.0,0.0,0.0
66,2011,3,Chinese Grand Prix,webber,0.14285714285714285,0.33783783783783783,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953719788838103,0.3697573095833845,0.3661568375549036,0.0,0.0,0.0,0.0
67,2011,4,Turkish Grand Prix,alguersuari,0.19047619047619047,0.3918918918918919,0.5342465753424657,0.7051282051282051,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38307668954816076,0.3819005791674688,0.381694762243711,0.3910454148315889,0.0,0.0,0.0
68,2011,4,Turkish Grand Prix,alonso,0.14285714285714285,0.3108108108108108,0.4931506849315069,0.5897435897435896,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35938000708370577,0.3802558135465697,0.37676429228659225,0.38120286004671655,0.0,0.0,0.0
69,2011,4,Turkish Grand Prix,ambrosio,0.23809523809523808,0.44594594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38418984331517425,0.4345855715560534,0.0,0.0,0.0,0.0,0.0
70,2011,4,Turkish Grand Prix,barrichello,0.14285714285714285,0.32432432432432434,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831441534128282,0.4001329810502004,0.37650388014096975,0.0,0.0,0.0,0.0
71,2011,4,Turkish Grand Prix,buemi,0.12698412698412698,0.3108108108108108,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671552174866336,0.38718482616227196,0.3824933594902866,0.0,0.0,0.0,0.0
72,2011,4,Turkish Grand Prix,button,0.19047619047619047,0.3513513513513513,0.5342465753424657,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36039196505371807,0.39612605203758466,0.37181646151976533,0.0,0.0,0.0,0.0
73,2011,4,Turkish Grand Prix,hamilton,0.12698412698412698,0.27027027027027023,0.4657534246575342,0.5897435897435896,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513686731544416,0.36875995170688186,0.619572576864985,0.3930067935024874,0.0,0.0,0.0
74,2011,4,Turkish Grand Prix,heidfeld,0.14285714285714285,0.29729729729729726,0.4931506849315069,0.5897435897435896,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761110455212427,0.3835278472817625,0.36235482022881543,0.3902073712176596,0.0,0.0,0.0
75,2011,4,Turkish Grand Prix,karthikeyan,0.20634920634920634,0.36486486486486486,0.6164383561643836,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613347725624462,0.43677275988171693,0.42488845679762505,0.0,0.0,0.0,0.0
76,2011,4,Turkish Grand Prix,kobayashi,0.19047619047619047,0.3108108108108108,0.5205479452054795,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3680153817611442,0.41040401742751664,0.38985434280654846,0.0,0.0,0.0,0.0
77,2011,4,Turkish Grand Prix,kovalainen,0.2222222222222222,0.4189189189189189,0.726027397260274,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854547907776896,0.3785235603926441,0.4012777555945209,0.0,0.0,0.0,0.0
78,2011,4,Turkish Grand Prix,liuzzi,0.2222222222222222,0.21621621621621617,0.4794520547945205,0.4743589743589743,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154762105547216,0.9905513464331335,0.43619034391764033,0.7774726744289715,0.0,0.0,0.0
79,2011,4,Turkish Grand Prix,maldonado,0.15873015873015872,0.33783783783783783,0.5616438356164384,0.5769230769230769,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40277613803106715,0.3946562614827388,0.3789343935001128,0.24829270902055883,0.0,0.0,0.0
80,2011,4,Turkish Grand Prix,massa,0.12698412698412698,0.3108108108108108,0.4657534246575342,0.5897435897435896,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37142230692685224,0.37308183583839316,0.4074755646603357,0.47581263484478364,0.0,0.0,0.0
